geo_type,name,alternative_name,region,country,date,driving,walking
city,Catania,<undefined>,Sicily Region,Italy,2021-04-07,79.45,69.77
city,Catania,<undefined>,Sicily Region,Italy,2021-04-08,83,70.55
city,Catania,<undefined>,Sicily Region,Italy,2021-04-09,88.32,80.27
city,Catania,<undefined>,Sicily Region,Italy,2021-04-10,81.84,76.99
city,Catania,<undefined>,Sicily Region,Italy,2021-04-11,70.22,51.82
city,Catania,<undefined>,Sicily Region,Italy,2021-04-12,84.2,75.58
city,Catania,<undefined>,Sicily Region,Italy,2021-04-13,82.61,79.49
city,Catania,<undefined>,Sicily Region,Italy,2021-04-14,89.39,79.34
city,Catania,<undefined>,Sicily Region,Italy,2021-04-15,82.66,68.8
city,Catania,<undefined>,Sicily Region,Italy,2021-04-16,86.61,75.61
city,Catania,<undefined>,Sicily Region,Italy,2021-04-17,80.73,75.28
city,Catania,<undefined>,Sicily Region,Italy,2021-04-18,76.25,51.6
city,Catania,<undefined>,Sicily Region,Italy,2021-04-19,94.66,78.33
city,Catania,<undefined>,Sicily Region,Italy,2021-04-20,84.86,78.11
city,Catania,<undefined>,Sicily Region,Italy,2021-04-21,87.06,81.68
city,Catania,<undefined>,Sicily Region,Italy,2021-04-22,82.15,76.88
city,Catania,<undefined>,Sicily Region,Italy,2021-04-23,85.52,78.18
city,Catania,<undefined>,Sicily Region,Italy,2021-04-24,79.26,75.28
city,Catania,<undefined>,Sicily Region,Italy,2021-04-25,76.18,56.7
city,Catania,<undefined>,Sicily Region,Italy,2021-04-26,89.94,82.32
city,Catania,<undefined>,Sicily Region,Italy,2021-04-27,87.29,80.68
city,Catania,<undefined>,Sicily Region,Italy,2021-04-28,93.04,82.54
city,Catania,<undefined>,Sicily Region,Italy,2021-04-29,92.09,81.01
city,Catania,<undefined>,Sicily Region,Italy,2021-04-30,101.18,84.7
city,Catania,<undefined>,Sicily Region,Italy,2021-05-01,76,60.2
city,Catania,<undefined>,Sicily Region,Italy,2021-05-02,79.04,65.26
city,Catania,<undefined>,Sicily Region,Italy,2021-05-03,89.72,76.69
city,Catania,<undefined>,Sicily Region,Italy,2021-05-04,93.65,84.25
city,Catania,<undefined>,Sicily Region,Italy,2021-05-05,92.73,85.03
city,Catania,<undefined>,Sicily Region,Italy,2021-05-06,109.03,88.46
city,Catania,<undefined>,Sicily Region,Italy,2021-05-07,95.66,79.78
city,Catania,<undefined>,Sicily Region,Italy,2021-05-08,97.57,89.72
city,Catania,<undefined>,Sicily Region,Italy,2021-05-09,85.37,66.16
city,Catania,<undefined>,Sicily Region,Italy,2021-05-10,96.15,80.71
city,Catania,<undefined>,Sicily Region,Italy,2021-05-11,96.88,84.21
city,Catania,<undefined>,Sicily Region,Italy,2021-05-12,102.61,83.32
city,Catania,<undefined>,Sicily Region,Italy,2021-05-13,111.16,88.09
city,Catania,<undefined>,Sicily Region,Italy,2021-05-14,105.97,89.72
city,Catania,<undefined>,Sicily Region,Italy,2021-05-15,98.7,96.2
city,Catania,<undefined>,Sicily Region,Italy,2021-05-16,98.01,77.55
city,Catania,<undefined>,Sicily Region,Italy,2021-05-17,112.55,93.08
city,Catania,<undefined>,Sicily Region,Italy,2021-05-18,110.73,90.32
city,Catania,<undefined>,Sicily Region,Italy,2021-05-19,112.95,93.26
city,Catania,<undefined>,Sicily Region,Italy,2021-05-20,115.43,96.76
city,Catania,<undefined>,Sicily Region,Italy,2021-05-21,120.11,105.88
city,Catania,<undefined>,Sicily Region,Italy,2021-05-22,132.42,138.2
city,Catania,<undefined>,Sicily Region,Italy,2021-05-23,137.25,107.56
city,Catania,<undefined>,Sicily Region,Italy,2021-05-24,116.2,95.2
city,Catania,<undefined>,Sicily Region,Italy,2021-05-25,117.14,107.71
city,Catania,<undefined>,Sicily Region,Italy,2021-05-26,117.99,102.9
city,Catania,<undefined>,Sicily Region,Italy,2021-05-27,119.64,111.28
city,Catania,<undefined>,Sicily Region,Italy,2021-05-28,118.12,116.79
city,Catania,<undefined>,Sicily Region,Italy,2021-05-29,125.6,137.42
city,Catania,<undefined>,Sicily Region,Italy,2021-05-30,123.68,103.2
city,Catania,<undefined>,Sicily Region,Italy,2021-05-31,117.11,103.43
