geo_type,name,alternative_name,region,country,date,driving,walking
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-12,126.88,132.63
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-13,128.74,137.7
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-14,178.59,163.92
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-15,254.48,233.99
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-16,208.5,175.43
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-17,131.02,155.59
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-18,126.02,140.38
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-19,129.73,146.59
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-20,134.34,135.92
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-21,205.25,182.49
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-22,274.44,232.26
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-23,210.07,189.15
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-24,141.36,159.72
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-25,128.13,133.83
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-26,118.88,118.92
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-27,120.38,113.64
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-28,152.77,116.72
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-02-29,176.09,143.19
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-01,137.76,100.69
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-02,83.98,79.99
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-03,86.12,85.81
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-04,86.18,93.39
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-05,92.51,87.9
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-06,111.31,101.94
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-07,131.44,117.83
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-08,118.82,83.71
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-09,61.76,50.76
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-10,54.83,42.32
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-11,28.11,28.71
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-12,22.63,21.94
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-13,17.28,19.05
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-14,13.94,14.51
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-15,13.88,15.47
sub-region,Autonomous Region Trentino-Alto Adige/Südtirol,Trentino Alto Adige,<undefined>,Italy,2020-03-16,14.39,16.72
