Categories,2020,2021
retail and recreation,-11.1827956989247,-0.236559139784946
grocery and pharmacy,-8.35483870967742,13
parks,80.8602150537634,109.903225806452
transit stations,-24.0537634408602,-12.0752688172043
workplaces,-24.9677419354839,-20.9032258064516
residential,2.40860215053763,0.236559139784946
